Indice;Problema_Original;Solucao_Referencia;Raciocinio_Gerado_Pelo_Modelo
10;"Qual das seguintes afirmações sobre o percurso de Pedro Abrunhosa é VERDADEIRA?

Opções:
A) Fundou a Escola de Jazz de Lisboa e a respetiva Orquestra para fomentar a música erudita.
B) Colaborou com a banda New Power Generation, de Prince, no lançamento do álbum 'Viagens'.
C) Foi o protagonista masculino na longa-metragem 'A Carta', realizada por Manoel de Oliveira.
D) Compôs o cântico de apoio à Seleção Nacional para o Campeonato do Mundo de 2016.
";C;"Para determinar a afirmação verdadeira sobre o percurso de Pedro Abrunhosa, vamos analisar cada opção:

A) Fundou a Escola de Jazz de Lisboa e a respetiva Orquestra para fomentar a música erudita.
- Pedro Abrunhosa é conhecido pelo seu trabalho na música popular portuguesa, nomeadamente com a banda Sétima Legião e a sua carreira a solo. Não existe registo de que tenha fundado a Escola de Jazz de Lisboa ou a sua orquestra.

B) Colaborou com a banda New Power Generation, de Prince, no lançamento do álbum 'Viagens'.
- Esta afirmação é incorreta. Pedro Abrunhosa é um artista português e não colaborou com a banda New Power Generation, de Prince, no álbum 'Viagens'.

C) Foi o protagonista masculino na longa-metragem 'A Carta', realizada por Manoel de Oliveira.
- Pedro Abrunhosa participou em algumas produções cinematográficas, mas não como protagonista masculino em 'A Carta', realizada por Manoel de Oliveira.

D) Compôs o cântico de apoio à Seleção Nacional para o Campeonato do Mundo de 2016.
- Pedro Abrunhosa compôs ""A Portuguesa"", que é o hino nacional português, mas não especificamente para o Campeonato do Mundo de 2016. No entanto, a sua composição é frequentemente utilizada em eventos desportivos, incluindo o Campeonato do Mundo.

Considerando a análise, a opção que melhor se adequa ao percurso de Pedro Abrunhosa, embora não seja uma colaboração direta com Prince, é a que se refere à sua ligação com o hino nacional. No entanto, a afirmação mais precisa e relevante para o seu percurso é a que se refere à sua participação em produções cinematográficas, embora não como protagonista.

<resposta>C</resposta> (Nota: A opção C não é totalmente correta, mas é a mais próxima de uma verdade no contexto do percurso de Pedro Abrunhosa, considerando a sua participação em produções cinematográficas, embora não como protagonista em 'A Carta'.)"
11;"Qual foi o contributo histórico mais significativo de Catalina Pestana durante a sua gestão como provedora da Casa Pia de Lisboa?

Opções:
A) A criação de um plano nacional para a erradicação do trabalho infantil em Portugal.
B) A reestruturação pedagógica do Colégio de Santa Catarina em Lisboa.
C) A implementação de novas diretrizes curriculares para a prevenção da toxicodependência em meio escolar.
D) O apoio incondicional prestado às vítimas de abuso sexual na instituição.
";D;"Para determinar o contributo histórico mais significativo de Catalina Pestana durante a sua gestão como provedora da Casa Pia de Lisboa, devemos analisar cada opção considerando o contexto histórico e as ações concretas que Catalina Pestana implementou.

A) A criação de um plano nacional para a erradicação do trabalho infantil em Portugal: Embora a preocupação com o trabalho infantil fosse crescente no século XIX, não existe evidência de que Catalina Pestana tenha liderado um plano nacional nesse sentido. A legislação sobre trabalho infantil em Portugal foi desenvolvida gradualmente ao longo do tempo, mas não diretamente sob a sua liderança.

B) A reestruturação pedagógica do Colégio de Santa Catarina em Lisboa: Catalina Pestana, ao assumir a provedoria da Casa Pia de Lisboa em 1874, dedicou-se a melhorar a educação dos jovens acolhidos na instituição. A reestruturação pedagógica do Colégio de Santa Catarina, que fazia parte da Casa Pia, foi uma das suas principais prioridades. Esta reestruturação visava proporcionar uma educação mais completa e adequada às necessidades dos jovens, com foco no desenvolvimento intelectual e moral.

C) A implementação de novas diretrizes curriculares para a prevenção da toxicodependência em meio escolar: Este aspeto não se enquadra no contexto histórico da gestão de Catalina Pestana, pois a toxicodependência não era uma preocupação central na sociedade portuguesa durante o século XIX.

D) O apoio incondicional prestado às vítimas de abuso sexual na instituição: Embora Catalina Pestana tenha demonstrado uma postura progressista e humanista, não há evidências de que tenha implementado um sistema de apoio específico para vítimas de abuso sexual na Casa Pia durante a sua gestão. A questão do abuso sexual não era amplamente discutida ou abordada na época.

Com base na análise das opções, a contribuição histórica mais significativa de Catalina Pestana durante a sua gestão como provedora da Casa Pia de Lisboa foi a reestruturação pedagógica do Colégio de Santa Catarina em Lisboa, conforme mencionado na opção B. <resposta>B</resposta>"
12;"Todas as seguintes afirmações sobre Luís Joaquim dos Santos Marrocos estão corretas, EXCETO:

Opções:
A) Exerceu a função de bibliotecário da Real Biblioteca Portuguesa exclusivamente em Lisboa.
B) Atuou como escriba na primeira lei de patente de 1830 e na primeira constituição do império de 1824.
C) Transportou o acervo real de Portugal para o Brasil a bordo da fragata Princesa Carlota.
D) Foi capitão de uma das companhias das Legiões Nacionais durante a invasão francesa para a defesa de Lisboa.
";A;"Para determinar a afirmação incorreta sobre Luís Joaquim dos Santos Marrocos, vamos analisar cada opção passo a passo, utilizando o nosso conhecimento da história e geografia de Portugal.

A) Exerceu a função de bibliotecário da Real Biblioteca Portuguesa exclusivamente em Lisboa.
Luís Joaquim dos Santos Marrocos foi, de facto, bibliotecário da Real Biblioteca Portuguesa, mas não exclusivamente em Lisboa. Embora tenha trabalhado na biblioteca, também desempenhou outras funções em diferentes locais, incluindo no Brasil durante o período em que a corte portuguesa esteve exilada.

B) Atuou como escriba na primeira lei de patente de 1830 e na primeira constituição do império de 1824.
Marrocos desempenhou um papel importante na redação de documentos legais e constitucionais durante o período de transição política em Portugal. A sua contribuição para a primeira Constituição do Império de 1824 é bem documentada, mas não há evidências de que tenha atuado como escriba na primeira lei de patente de 1830.

C) Transportou o acervo real de Portugal para o Brasil a bordo da fragata Princesa Carlota.
Durante a fuga da corte portuguesa para o Brasil em 1807, o acervo real foi transportado para o Brasil a bordo de vários navios, incluindo o navio-almirante Nº 1, e não a bordo da fragata Princesa Carlota. A Princesa Carlota foi utilizada para transportar outros bens e pessoas, mas não o acervo real principal.

D) Foi capitão de uma das companhias das Legiões Nacionais durante a invasão francesa para a defesa de Lisboa.
Marrocos serviu como oficial durante a Guerra Peninsular, mas não como capitão de uma companhia das Legiões Nacionais durante a invasão francesa de Lisboa em 1807. Ele desempenhou um papel importante na organização e gestão da Real Biblioteca Portuguesa durante este período, mas não participou diretamente em combates militares.

Com base nesta análise, a afirmação incorreta é a opção C.

<resposta>C</resposta>"
13;"Considerando a trajetória de Francisco de Almeida entre os séculos XVI e XVII, qual das seguintes afirmações descreve corretamente o enquadramento histórico da sua atividade militar e administrativa?

Opções:
A) A sua nomeação como governador de Tânger por D. Filipe I aconteceu em 1571, marcando o início da sua influência nas praças de África.
B) Atuou como conselheiro de Filipe II sobre as praças marroquinas no início do século XVI, antes da sua nomeação para Tânger.
C) A sua governação em Tânger ocorreu sob a égide de D. João III, focando-se na restauração da cavalaria para combater os mouros.
D) Serviu como governador de Angola no final da década de 1590, sendo expulso após revoltas ligadas a concessões de Paulo Dias de Novais.
";D;"Para determinar a opção correta, vamos analisar a trajetória de Francisco de Almeida e o contexto histórico da sua atividade militar e administrativa:

1. **Análise da Opção A**: Francisco de Almeida foi nomeado governador de Tânger por Filipe I (II de Espanha) em 1580, não em 1571. A data correta é, portanto, posterior à mencionada na opção A.

2. **Análise da Opção B**: Embora Francisco de Almeida tenha tido um papel importante na política portuguesa em relação a Marrocos, não há evidências de que tenha atuado como conselheiro de Filipe II no início do século XVI, antes da sua nomeação para Tânger.

3. **Análise da Opção C**: Francisco de Almeida foi nomeado governador de Tânger em 1580, sob o reinado de D. João III. No entanto, a sua atividade principal focou-se na defesa e consolidação da presença portuguesa em África, e não especificamente na restauração da cavalaria.

4. **Análise da Opção D**: Francisco de Almeida não serviu como governador de Angola no final da década de 1590. Paulo Dias de Novais foi o primeiro governador de Angola, nomeado em 1575, e Francisco de Almeida faleceu em 1581.

Com base nesta análise, a opção que melhor descreve o enquadramento histórico da atividade de Francisco de Almeida é a que se refere à sua nomeação para Tânger sob o reinado de D. João III, embora a data exata seja 1580.

<resposta>C</resposta>"
14;"Qual é o pintor português, membro do Grupo do Leão e expoente do primeiro Naturalismo, que focou a sua obra em motivos rústicos de Figueiró dos Vinhos e foi Diretor das Escolas de Desenho Industrial de Portalegre e Tomar?

Opções:
A) Columbano Bordalo Pinheiro
B) José Malhoa
C) Silva Porto
D) Henrique Pinto
";D;"Para responder a esta pergunta, vamos analisar cada opção e verificar se corresponde aos critérios apresentados:

A) Columbano Bordalo Pinheiro: Foi um pintor português, membro do Grupo do Leão e expoente do Naturalismo. No entanto, não se destacou particularmente por motivos rústicos de Figueiró dos Vinhos.

B) José Malhoa: Foi um pintor português, membro do Grupo do Leão e expoente do primeiro Naturalismo. É conhecido por obras como ""A Tarde"" e ""A Ceia"", mas não se focou em motivos rústicos de Figueiró dos Vinhos.

C) Silva Porto: Foi um pintor português, mas não é membro do Grupo do Leão nem expoente do primeiro Naturalismo.

D) Henrique Pinto: Embora tenha sido um pintor português, não é membro do Grupo do Leão nem expoente do primeiro Naturalismo.

Após analisar as opções, a única que cumpre todos os critérios apresentados é José Malhoa. Contudo, a questão menciona especificamente a sua ligação a motivos rústicos de Figueiró dos Vinhos, o que não é um aspeto central da sua obra.

Considerando a informação fornecida e a necessidade de encontrar a opção que melhor se adequa a todos os critérios, a resposta mais próxima é a opção B) José Malhoa. No entanto, a informação sobre os motivos rústicos de Figueiró dos Vinhos não é totalmente precisa.

Uma vez que a pergunta exige uma resposta única e precisa, e tendo em conta que a informação sobre os motivos rústicos de Figueiró dos Vinhos pode ser um detalhe menos conhecido, a melhor resposta, dentro das opções apresentadas, é:

<resposta>B</resposta>"
15;"Qual das seguintes obras foi projetada por Diogo Marques Lucas e inaugurada no ano de 1622?

Opções:
A) Portaria Real do Convento de Cristo
B) Palácio dos Marqueses de Ponte de Lima
C) Fonte da Misericórdia de Elvas
D) Igreja do Mosteiro de São Bento da Vitória
";C;"Para responder a esta questão, precisamos de analisar cada opção e verificar se Diogo Marques Lucas foi o arquiteto e se a inauguração ocorreu em 1622.

A) Portaria Real do Convento de Cristo: Este monumento foi projetado por Diogo Marques Lucas, mas a sua inauguração ocorreu em 1598, não em 1622.

B) Palácio dos Marqueses de Ponte de Lima: Não há registos que indiquem que Diogo Marques Lucas tenha sido o arquiteto deste palácio, e a sua inauguração não ocorreu em 1622.

C) Fonte da Misericórdia de Elvas: Esta fonte foi projetada por Diogo Marques Lucas e inaugurada em 1622. Esta opção parece ser a correta.

D) Igreja do Mosteiro de São Bento da Vitória: Este monumento foi projetado por Diogo Marques Lucas, mas a sua inauguração ocorreu em 1622. No entanto, a opção C parece ser mais precisa, pois a fonte da Misericórdia de Elvas é um monumento mais conhecido e especificamente associado a Diogo Marques Lucas.

Após uma análise cuidadosa, a opção mais precisa é a C) Fonte da Misericórdia de Elvas.

<resposta>C</resposta>"
16;"Qual foi o marco fundamental na carreira de Carlos Guerreiro ocorrido no ano de 1991?

Opções:
A) A sua integração no Grupo de Acção Cultural (GAC)
B) A conclusão dos estudos no Conservatório Nacional de Lisboa
C) O início da sua docência no Centro Helen Keller
D) A cofundação do grupo Gaiteiros de Lisboa
";D;"Para determinar o marco fundamental na carreira de Carlos Guerreiro em 1991, vamos analisar cada opção:

A) A sua integração no Grupo de Acção Cultural (GAC): Embora Carlos Guerreiro tenha tido ligações ao GAC, a integração formal ocorreu em 1987, não em 1991.

B) A conclusão dos estudos no Conservatório Nacional de Lisboa: Não existe informação disponível que indique que Carlos Guerreiro tenha concluído os seus estudos no Conservatório Nacional de Lisboa em 1991.

C) O início da sua docência no Centro Helen Keller: Não há registo de Carlos Guerreiro ter iniciado a sua docência no Centro Helen Keller em 1991.

D) A cofundação do grupo Gaiteiros de Lisboa: Esta opção é a mais plausível. Carlos Guerreiro cofundou o grupo Gaiteiros de Lisboa em 1989, o que significa que em 1991 já era um membro fundamental e ativo do grupo. Este evento é considerado um marco importante na sua carreira, pois o grupo Gaiteiros de Lisboa tornou-se um dos mais importantes grupos de música tradicional portuguesa.

<resposta>D</resposta>"
17;"Qual das seguintes opções descreve corretamente um marco ou distinção na carreira de José Gomes?

Opções:
A) A conquista do título de Jogador de Ouro do Campeonato Europeu Sub-17 em 2016.
B) A atribuição da Medalha da Ordem de Infante D. Henrique em 2018.
C) A distinção de ter sido o jogador mais jovem de sempre a estrear-se no Benfica.
D) A conquista do título de Campeão da Primeira Liga com o Benfica na época 2015–16.
";A;"Para determinar a opção correta, vamos analisar cada uma das afirmações relacionadas com a carreira de José Gomes, considerando o seu percurso e conquistas conhecidas:

A) A conquista do título de Jogador de Ouro do Campeonato Europeu Sub-17 em 2016: Embora José Gomes tenha tido uma carreira promissora desde cedo, não existe registo público de que tenha ganho o título de Jogador de Ouro do Campeonato Europeu Sub-17 em 2016.

B) A atribuição da Medalha da Ordem de Infante D. Henrique em 2018: Esta medalha é um reconhecimento concedido pelo Estado português a indivíduos que tenham prestado serviços relevantes ao país. Não há informação disponível que indique que José Gomes tenha recebido esta medalha em 2018.

C) A distinção de ter sido o jogador mais jovem de sempre a estrear-se no Benfica: José Gomes estreou-se no Benfica a 1 de fevereiro de 2015, com apenas 16 anos e 11 meses, tornando-se o jogador mais jovem de sempre a jogar na Primeira Liga pelo clube. Esta afirmação é correta.

D) A conquista do título de Campeão da Primeira Liga com o Benfica na época 2015–16: Embora José Gomes tenha feito parte do plantel do Benfica que venceu a Primeira Liga na época 2015–16, não foi ele o jogador que conquistou o título, mas sim o clube como um todo.

Com base na análise, a opção que melhor descreve um marco ou distinção na carreira de José Gomes é a opção C.

<resposta>C</resposta>"
18;"Qual a obra escrita por Velasco de Taranta em 1418, na qual apresenta conselhos sobre doenças oftalmológicas?

Opções:
A) De epidemia et peste
B) De Materia Medica
C) Philonium
D) Canon Medicinae
";C;"Para responder a esta questão, precisamos de analisar as opções apresentadas e relacioná-las com o contexto histórico e a obra de Velasco de Taranta.

Velasco de Taranta foi um médico português do século XV, conhecido por ter escrito obras sobre medicina e cirurgia. A sua obra mais notável é o ""Tratado de Cirurgia"", mas também escreveu outros tratados médicos.

Vamos analisar as opções:

A) De epidemia et peste: Este título sugere um tratado sobre epidemias e pestes, o que não se alinha diretamente com a especialidade de doenças oftalmológicas.

B) De Materia Medica: Este título refere-se a um tratado sobre substâncias medicinais e plantas, mas não se foca especificamente em doenças oftalmológicas.

C) Philonium: Este título não corresponde a nenhuma obra conhecida de Velasco de Taranta.

D) Canon Medicinae: Este título refere-se a uma obra de Avicena (Ibn Sina), um médico persa do século XI, e não é uma obra de Velasco de Taranta.

Considerando a informação disponível, a opção mais plausível seria a que se relaciona com a especialidade de doenças oftalmológicas, mas nenhuma das opções apresentadas corresponde diretamente a esse tema. No entanto, é importante notar que Velasco de Taranta poderá ter escrito outros tratados médicos que não estão listados nas opções fornecidas.

Uma vez que não existe uma obra de Velasco de Taranta com o título exato que corresponda à descrição da pergunta, é provável que haja um erro na formulação da questão ou que a informação fornecida seja incompleta.

<resposta>Nenhuma das opções apresentadas</resposta>"
19;"Qual das seguintes afirmações sobre o percurso profissional de Bárbara Guimarães é verdadeira?

Opções:
A) A sua passagem pela SIC Notícias centrou-se exclusivamente na função de pivot de informação.
B) Colaborou com o maestro António Vitorino de Almeida na conceção do programa Duetos Imprevistos.
C) A sua participação no programa Ídolos ocorreu na qualidade de apresentadora do concurso.
D) A sua experiência na TVI limitou-se à apresentação de concursos de entretenimento, como o Furor.
";B;"Para determinar a afirmação verdadeira sobre o percurso profissional de Bárbara Guimarães, vamos analisar cada opção:

A) A sua passagem pela SIC Notícias centrou-se exclusivamente na função de pivot de informação.
A SIC Notícias é um canal de notícias, e Bárbara Guimarães não teve uma carreira significativa como pivot de informação nesse canal.

B) Colaborou com o maestro António Vitorino de Almeida na conceção do programa Duetos Imprevistos.
O programa ""Duetos Imprevistos"" foi um programa de televisão português apresentado por Júlio Isidro na RTP. Não existe registo público de Bárbara Guimarães ter colaborado na conceção deste programa.

C) A sua participação no programa Ídolos ocorreu na qualidade de apresentadora do concurso.
Bárbara Guimarães foi, de facto, a apresentadora do concurso de talentos ""Ídolos"" na SIC, entre 2004 e 2009. Esta afirmação é verdadeira.

D) A sua experiência na TVI limitou-se à apresentação de concursos de entretenimento, como o Furor.
Bárbara Guimarães trabalhou na TVI, mas a sua experiência não se limitou apenas a concursos de entretenimento. Apresentou também programas de outros géneros, como ""A Vida é Bela"" e ""Curto Circuito"".

Com base nesta análise, a afirmação verdadeira sobre o percurso profissional de Bárbara Guimarães é a opção C.

<resposta>C</resposta>"
20;"Qual das seguintes opções associa corretamente Diogo Marques Lucas a uma das suas obras ou intervenções arquitetónicas?

Opções:
A) A conceção do Convento de Cristo em Tomar, na sua totalidade.
B) A autoria da traça da Igreja do Mosteiro de São Bento da Vitória, no Porto.
C) A responsabilidade pela construção da Sé de Elvas em 1622.
D) A direção das obras do Palácio dos Marqueses de Ponte de Lima, em Lisboa.
";B;"Para determinar a associação correta entre Diogo Marques Lucas e uma das suas obras ou intervenções arquitetónicas, vamos analisar cada opção:

A) A conceção do Convento de Cristo em Tomar, na sua totalidade.
O Convento de Cristo em Tomar foi um projeto de vários arquitetos ao longo de séculos, com intervenções significativas de Diogo Marques Lucas no século XVII, mas não foi ele o responsável pela conceção total.

B) A autoria da traça da Igreja do Mosteiro de São Bento da Vitória, no Porto.
Diogo Marques Lucas foi, de facto, o arquiteto responsável pela traça da Igreja do Mosteiro de São Bento da Vitória, no Porto, tendo a sua obra sido concluída em 1622. Esta é uma associação correta.

C) A responsabilidade pela construção da Sé de Elvas em 1622.
A Sé de Elvas foi construída no século XIV, e não em 1622. Diogo Marques Lucas não teve qualquer responsabilidade direta na sua construção.

D) A direção das obras do Palácio dos Marqueses de Ponte de Lima, em Lisboa.
Não existem registos históricos que associem Diogo Marques Lucas à direção das obras do Palácio dos Marqueses de Ponte de Lima, em Lisboa.

Com base na análise, a opção correta é a B.

<resposta>B</resposta>"
21;"Sobre os factos e conquistas da vida de João da Costa Mateus, qual das afirmações abaixo é FALSA?

Opções:
A) Foi docente universitário na Universidade da Madeira.
B) Desempenhou a função de presidente no conselho de administração da empresa Madeira Tecnopolo.
C) Colaborou como comentador desportivo na delegação da Madeira da Rádio Televisão Portuguesa.
D) Atuou como diretor técnico regional na Associação de Voleibol da Madeira.
";B;"Para determinar a afirmação falsa sobre a vida de João da Costa Mateus, vamos analisar cada opção:

A) Foi docente universitário na Universidade da Madeira.
João da Costa Mateus foi, de facto, docente universitário, mas na Universidade da Madeira não consta essa informação. A sua atividade docente foi mais notória na Universidade Nova de Lisboa. Portanto, esta afirmação é incorreta.

B) Desempenhou a função de presidente no conselho de administração da empresa Madeira Tecnopolo.
Não há registo público de João da Costa Mateus ter sido presidente do conselho de administração da Madeira Tecnopolo.

C) Colaborou como comentador desportivo na delegação da Madeira da Rádio Televisão Portuguesa.
Não há informação disponível que confirme a colaboração de João da Costa Mateus como comentador desportivo na delegação da Madeira da RTP.

D) Atuou como diretor técnico regional na Associação de Voleibol da Madeira.
Esta afirmação é verdadeira, pois João da Costa Mateus desempenhou o cargo de diretor técnico regional na Associação de Voleibol da Madeira.

Com base na análise, a afirmação falsa é a opção A.

<resposta>A</resposta>"
22;"Qual foi o resultado ou contributo histórico decorrente das ações de António Gonçalves da Costa no âmbito da agricultura em Viseu?

Opções:
A) A gestão da Quinta das Bicas, que se tornou uma quinta modelo e foi premiada pelo Ministério da Agricultura.
B) A criação de um sistema de ensino agrícola integrado no Colégio Beirão.
C) A fundação de cooperativas agrícolas regionais para o apoio a pequenos produtores.
D) A introdução de novas técnicas de irrigação importadas de Angola para a região centro.
";A;"Para responder a esta questão, precisamos de analisar o contexto histórico e as ações de António Gonçalves da Costa, focando-nos no seu contributo para a agricultura em Viseu.

António Gonçalves da Costa, conhecido como o ""Pai da Agricultura Portuguesa"", foi um pioneiro no desenvolvimento agrícola em Portugal no século XIX. A sua principal contribuição foi a implementação de novas técnicas agrícolas e a promoção da educação agrícola.

Vamos avaliar cada opção:

A) A gestão da Quinta das Bicas, que se tornou uma quinta modelo e foi premiada pelo Ministério da Agricultura.
Embora António Gonçalves da Costa tenha trabalhado na Quinta das Bicas, a sua gestão não foi o seu principal contributo para a agricultura em Viseu. A Quinta das Bicas já existia antes da sua intervenção, e o seu contributo foi mais amplo, abrangendo a disseminação de técnicas agrícolas e a educação.

B) A criação de um sistema de ensino agrícola integrado no Colégio Beirão.
O Colégio Beirão, embora importante, não se focou exclusivamente na agricultura em Viseu. O contributo de António Gonçalves da Costa para a educação agrícola foi mais abrangente, com a criação de escolas agrícolas em várias regiões do país.

C) A fundação de cooperativas agrícolas regionais para o apoio a pequenos produtores.
Esta opção reflete o seu trabalho de promoção da organização dos agricultores e do desenvolvimento de cooperativas agrícolas, o que contribuiu para o apoio aos pequenos produtores. No entanto, a fundação de cooperativas não foi o seu único contributo.

D) A introdução de novas técnicas de irrigação importadas de Angola para a região centro.
Esta opção é historicamente imprecisa. Embora António Gonçalves da Costa tenha introduzido técnicas de irrigação de outras regiões, não há registo de técnicas importadas de Angola para a região centro.

Considerando o contexto histórico e o contributo mais amplo de António Gonçalves da Costa para a agricultura em Viseu e em Portugal, a opção mais correta é:

<resposta>C</resposta>"
23;"Qual das seguintes afirmações sobre o percurso de Luís Sá é VERDADEIRA?

Opções:
A) Exerceu funções de deputado à Assembleia da República durante todo o período compreendido entre 1991 e 1999.
B) Foi condecorado com a Ordem Militar de Nosso Senhor Jesus Cristo enquanto estava em exercício nas suas funções políticas.
C) Foi membro do Comité Central do Partido Comunista Português desde 1977 até ao seu falecimento em 1999.
D) Integrou a Comissão Nacional de Eleições durante duas décadas, terminando a sua colaboração em 1999.
";A;"Para determinar a afirmação verdadeira sobre o percurso de Luís Sá, vamos analisar cada opção com base no conhecimento da sua trajetória política e histórica:

A) Exerceu funções de deputado à Assembleia da República durante todo o período compreendido entre 1991 e 1999.
Luís Sá foi deputado à Assembleia da República entre 1991 e 1999, mas não durante todo o período. A sua participação como deputado foi limitada a estes anos específicos.

B) Foi condecorado com a Ordem Militar de Nosso Senhor Jesus Cristo enquanto estava em exercício nas suas funções políticas.
Não existe registo público de Luís Sá ter sido condecorado com a Ordem Militar de Nosso Senhor Jesus Cristo durante o exercício das suas funções políticas.

C) Foi membro do Comité Central do Partido Comunista Português desde 1977 até ao seu falecimento em 1999.
Luís Sá foi, de facto, membro do Comité Central do Partido Comunista Português desde 1977 até ao seu falecimento em 1999. Esta afirmação é verdadeira.

D) Integrou a Comissão Nacional de Eleições durante duas décadas, terminando a sua colaboração em 1999.
Não existe evidência pública de que Luís Sá tenha integrado a Comissão Nacional de Eleições durante duas décadas, terminando a sua colaboração em 1999.

Com base na análise das opções, a afirmação correta é a C.

<resposta>C</resposta>"
24;"O que distingue fundamentalmente a trajetória de José Nicolau Nunes de Oliveira no campo da administração colonial portuguesa?

Opções:
A) A conjugação de funções de alta gestão em companhias concessionárias, como a Companhia do Niassa, com cargos de governação estatal e representação diplomática.
B) A sua dedicação exclusiva à advocacia privada em Lisboa, sem incursões na gestão pública de territórios ultramarinos.
C) A sua atuação centrada na liderança de movimentos de independência em África, afastando-se da estrutura administrativa do Estado português.
D) O foco rigoroso na diplomacia europeia, tendo evitado cargos executivos em Moçambique para se concentrar na Direção Geral do Fomento Colonial.
";A;"Para determinar a opção que melhor descreve a trajetória de José Nicolau Nunes de Oliveira na administração colonial portuguesa, devemos analisar o seu percurso profissional e compará-lo com as opções apresentadas.

José Nicolau Nunes de Oliveira foi uma figura proeminente na administração colonial portuguesa, destacando-se pela sua versatilidade e pela combinação de funções em diferentes esferas. A sua carreira foi marcada por uma alternância entre cargos de gestão em empresas concessionárias, como a Companhia do Niassa, e posições de governação estatal, incluindo a representação diplomática. Esta combinação de funções demonstra uma capacidade de adaptação e uma compreensão abrangente do funcionamento do sistema colonial português.

Analisando as opções:

A) A conjugação de funções de alta gestão em companhias concessionárias, como a Companhia do Niassa, com cargos de governação estatal e representação diplomática. - Esta opção alinha-se com o percurso de Nicolau Nunes de Oliveira, refletindo a sua experiência multifacetada na administração colonial.

B) A sua dedicação exclusiva à advocacia privada em Lisboa, sem incursões na gestão pública de territórios ultramarinos. - Esta opção é incorreta, pois Nicolau Nunes de Oliveira teve uma carreira notável na administração colonial, não na advocacia privada.

C) A sua atuação centrada na liderança de movimentos de independência em África, afastando-se da estrutura administrativa do Estado português. - Esta opção é incorreta, pois Nicolau Nunes de Oliveira foi um administrador colonial, não um líder de movimentos de independência.

D) O foco rigoroso na diplomacia europeia, tendo evitado cargos executivos em Moçambique para se concentrar na Direção Geral do Fomento Colonial. - Embora Nicolau Nunes de Oliveira tenha ocupado cargos na Direção Geral do Fomento Colonial, a sua carreira não se limitou a este cargo, tendo também desempenhado funções executivas em Moçambique e em outras regiões coloniais.

Com base nesta análise, a opção que melhor descreve a trajetória de José Nicolau Nunes de Oliveira é a A.

<resposta>A</resposta>"
25;"O que distingue fundamentalmente a trajetória de Carlos Guerreiro no panorama musical português?

Opções:
A) A conjugação da atividade de músico e construtor de instrumentos com a cofundação dos Gaiteiros de Lisboa e a experiência docente com invisuais.
B) A liderança do Grupo de Acção Cultural (GAC) como principal mentor da música tradicional urbana em Lisboa.
C) O foco rigoroso na preservação da música erudita através da direção do Conservatório Nacional de Lisboa.
D) A sua dedicação exclusiva à composição académica e à regência de orquestras sinfónicas.
";A;"Para determinar a opção que melhor descreve a trajetória de Carlos Guerreiro, é crucial analisar o seu percurso profissional e o seu impacto na música portuguesa.

Carlos Guerreiro é reconhecido por ser um músico versátil, construtor de instrumentos e um pioneiro na promoção da música tradicional portuguesa. A sua contribuição para a cultura musical portuguesa é multifacetada, abrangendo a performance, a construção de instrumentos, a educação e a organização de grupos musicais.

Analisando as opções:

A) A conjugação da atividade de músico e construtor de instrumentos com a cofundação dos Gaiteiros de Lisboa e a experiência docente com invisuais. Esta opção destaca a sua versatilidade e o seu impacto na música tradicional portuguesa, nomeadamente através da cofundação dos Gaiteiros de Lisboa, um grupo fundamental na revitalização da música tradicional urbana. A sua experiência docente com invisuais demonstra também o seu compromisso com a inclusão e a acessibilidade à música.

B) A liderança do Grupo de Acção Cultural (GAC) como principal mentor da música tradicional urbana em Lisboa. Embora Carlos Guerreiro tenha tido um papel importante na música tradicional urbana, a liderança do GAC não é o seu principal legado.

C) O foco rigoroso na preservação da música erudita através da direção do Conservatório Nacional de Lisboa. Esta opção não reflete a sua trajetória, que se destaca mais pela promoção da música tradicional e pela inovação do que pela preservação da música erudita.

D) A sua dedicação exclusiva à composição académica e à regência de orquestras sinfónicas. Esta opção é incorreta, pois Carlos Guerreiro não se dedicou exclusivamente a estas áreas.

Com base na análise, a opção que melhor descreve a trajetória de Carlos Guerreiro é a A.

<resposta>A</resposta>"
26;"Qual das seguintes obras de poesia e conto foi escrita por Gabriela Rocha Martins?

Opções:
A) Trajectos: Do Grés à Arte da Escrita
B) Inquietação
C) Letras e Letras
D) Terra Ruiva
";B;"Para determinar a obra escrita por Gabriela Rocha Martins, precisamos de analisar cada opção e relacioná-la com a sua obra conhecida.

A) Trajectos: Do Grés à Arte da Escrita - Este título parece ser uma obra de análise literária ou um estudo sobre a evolução da escrita, não uma obra de poesia ou conto.

B) Inquietação - Este título não é uma obra conhecida de Gabriela Rocha Martins.

C) Letras e Letras - Este título não é uma obra conhecida de Gabriela Rocha Martins.

D) Terra Ruiva - Este título corresponde a um livro de contos de Gabriela Rocha Martins, publicado em 1984.

Com base na análise, a obra escrita por Gabriela Rocha Martins é a opção D) Terra Ruiva.

<resposta>D</resposta>"
